order_id,order_date,customer_id,customer_name,country,industry,customer_tier,product,category,quantity,unit_price,discount,revenue,sales_rep
10751,2025-10-23,C063,Customer 063,United Kingdom,Healthcare,SMB,Customer Support,Customer Experience,3,299,0.1,807.3,Freja Larsen
10752,2025-01-17,C021,Customer 021,Germany,Technology,SMB,Workflow Automation,Automation,3,449,0.0,1347.0,Noah Andersen
10753,2025-08-05,C099,Customer 099,Denmark,Retail,Mid-Market,Analytics Basic,Analytics,1,249,0.0,249.0,Liam Nielsen
10754,2025-03-02,C057,Customer 057,Denmark,Healthcare,SMB,Data Platform,Data,3,799,0.1,2157.3,Clara Madsen
10755,2025-02-11,C053,Customer 053,Belgium,Healthcare,SMB,Analytics Basic,Analytics,2,249,0.05,473.1,Emma Jensen
10756,2025-01-25,C046,Customer 046,Netherlands,Financial Services,Mid-Market,Analytics Pro,Analytics,3,499,0.1,1347.3,Liam Nielsen
10757,2025-02-08,C014,Customer 014,Sweden,Professional Services,SMB,Analytics Pro,Analytics,2,499,0.1,898.2,Noah Andersen
10758,2025-05-11,C100,Customer 100,Denmark,Healthcare,SMB,Workflow Automation,Automation,1,449,0.1,404.1,Oliver Pedersen
10759,2026-05-13,C076,Customer 076,Netherlands,Professional Services,Mid-Market,Analytics Basic,Analytics,1,249,0.1,224.1,Lucas Thomsen
10760,2025-08-17,C017,Customer 017,Norway,Manufacturing,SMB,Business Intelligence,Analytics,2,699,0.0,1398.0,Emma Jensen
10761,2025-04-18,C039,Customer 039,Netherlands,Professional Services,SMB,Customer Support,Customer Experience,1,299,0.1,269.1,Liam Nielsen
10762,2025-06-21,C009,Customer 009,Germany,Technology,Enterprise,Analytics Basic,Analytics,1,249,0.15,211.65,Clara Madsen
10763,2026-03-11,C099,Customer 099,Denmark,Retail,Mid-Market,Analytics Pro,Analytics,10,499,0.0,4990.0,Freja Larsen
10764,2026-04-23,C077,Customer 077,United Kingdom,Technology,SMB,Analytics Basic,Analytics,2,249,0.1,448.2,Liam Nielsen
10765,2025-04-12,C079,Customer 079,Norway,Retail,SMB,Business Intelligence,Analytics,3,699,0.0,2097.0,Oliver Pedersen
10766,2026-06-08,C082,Customer 082,Germany,Manufacturing,SMB,Analytics Basic,Analytics,5,249,0.2,996.0,Noah Andersen
10767,2025-10-02,C097,Customer 097,Germany,Financial Services,Mid-Market,Customer Support,Customer Experience,10,299,0.0,2990.0,Emma Jensen
10768,2025-02-13,C006,Customer 006,Denmark,Technology,SMB,Marketing Automation,Marketing,3,599,0.05,1707.15,Freja Larsen
10769,2025-01-17,C091,Customer 091,Denmark,Professional Services,SMB,Business Intelligence,Analytics,4,699,0.0,2796.0,Emma Jensen
10770,2025-11-26,C023,Customer 023,Sweden,Healthcare,Mid-Market,Analytics Pro,Analytics,2,499,0.1,898.2,Freja Larsen
10771,2026-05-12,C059,Customer 059,Denmark,Professional Services,Mid-Market,Customer Support,Customer Experience,2,299,0.0,598.0,Lucas Thomsen
10772,2025-01-12,C091,Customer 091,Denmark,Professional Services,SMB,Analytics Basic,Analytics,2,249,0.0,498.0,Clara Madsen
10773,2025-11-14,C098,Customer 098,Finland,Retail,Mid-Market,Analytics Basic,Analytics,3,249,0.05,709.65,Emma Jensen
10774,2025-08-04,C046,Customer 046,Netherlands,Financial Services,Mid-Market,Marketing Automation,Marketing,3,599,0.15,1527.45,Noah Andersen
10775,2025-12-05,C038,Customer 038,Denmark,Financial Services,SMB,Analytics Pro,Analytics,2,499,0.0,998.0,Clara Madsen
10776,2025-03-22,C014,Customer 014,Sweden,Professional Services,SMB,Analytics Pro,Analytics,1,499,0.0,499.0,Clara Madsen
10777,2026-04-30,C100,Customer 100,Denmark,Healthcare,SMB,CRM Suite,CRM,3,399,0.1,1077.3,Lucas Thomsen
10778,2026-01-09,C072,Customer 072,Sweden,Retail,SMB,Analytics Pro,Analytics,1,499,0.05,474.05,Freja Larsen
10779,2025-07-19,C062,Customer 062,Sweden,Healthcare,Mid-Market,Marketing Automation,Marketing,3,599,0.15,1527.45,Sofia Hansen
10780,2026-06-21,C035,Customer 035,Belgium,Retail,SMB,Data Platform,Data,3,799,0.0,2397.0,Emma Jensen
10781,2026-04-11,C019,Customer 019,Finland,Professional Services,Mid-Market,CRM Suite,CRM,4,399,0.1,1436.4,Emma Jensen
10782,2025-03-30,C030,Customer 030,Denmark,Financial Services,SMB,CRM Suite,CRM,4,399,0.0,1596.0,Liam Nielsen
10783,2025-09-25,C078,Customer 078,Denmark,Retail,SMB,Analytics Basic,Analytics,5,249,0.0,1245.0,Freja Larsen
10784,2026-05-04,C084,Customer 084,Denmark,Healthcare,Enterprise,Analytics Basic,Analytics,2,249,0.1,448.2,Oliver Pedersen
10785,2026-06-22,C025,Customer 025,Finland,Healthcare,SMB,Analytics Pro,Analytics,4,499,0.05,1896.2,Sofia Hansen
10786,2025-02-16,C040,Customer 040,Finland,Retail,Mid-Market,CRM Suite,CRM,3,399,0.1,1077.3,Noah Andersen
10787,2025-10-15,C088,Customer 088,Germany,Financial Services,Mid-Market,Workflow Automation,Automation,1,449,0.0,449.0,Liam Nielsen
10788,2025-01-16,C014,Customer 014,Sweden,Professional Services,SMB,Analytics Basic,Analytics,1,249,0.05,236.55,Lucas Thomsen
10789,2026-02-05,C026,Customer 026,United Kingdom,Healthcare,SMB,Marketing Automation,Marketing,2,599,0.05,1138.1,Sofia Hansen
10790,2025-03-27,C087,Customer 087,Netherlands,Healthcare,Mid-Market,Workflow Automation,Automation,2,449,0.2,718.4,Freja Larsen
10791,2025-09-07,C022,Customer 022,Denmark,Professional Services,SMB,Analytics Basic,Analytics,3,249,0.0,747.0,Sofia Hansen
10792,2026-01-26,C048,Customer 048,Germany,Professional Services,Enterprise,Business Intelligence,Analytics,4,699,0.0,2796.0,Lucas Thomsen
10793,2025-12-01,C083,Customer 083,Norway,Technology,SMB,Business Intelligence,Analytics,1,699,0.05,664.05,Clara Madsen
10794,2026-06-03,C051,Customer 051,Belgium,Financial Services,Enterprise,Analytics Basic,Analytics,1,249,0.05,236.55,Emma Jensen
10795,2025-05-17,C003,Customer 003,Netherlands,Technology,SMB,CRM Suite,CRM,10,399,0.0,3990.0,Clara Madsen
10796,2026-05-13,C042,Customer 042,Germany,Technology,SMB,Data Platform,Data,1,799,0.15,679.15,Emma Jensen
10797,2026-04-22,C019,Customer 019,Finland,Professional Services,Mid-Market,Data Platform,Data,2,799,0.0,1598.0,Liam Nielsen
10798,2025-08-11,C073,Customer 073,Denmark,Manufacturing,Enterprise,CRM Suite,CRM,3,399,0.15,1017.45,Lucas Thomsen
10799,2026-01-07,C028,Customer 028,Germany,Professional Services,Mid-Market,Customer Support,Customer Experience,3,299,0.0,897.0,Freja Larsen
10800,2026-02-06,C084,Customer 084,Denmark,Healthcare,Enterprise,Data Platform,Data,1,799,0.1,719.1,Freja Larsen
10801,2026-03-19,C045,Customer 045,Sweden,Professional Services,Mid-Market,Business Intelligence,Analytics,1,699,0.15,594.15,Sofia Hansen
10802,2026-05-05,C071,Customer 071,United Kingdom,Financial Services,SMB,Marketing Automation,Marketing,1,599,0.0,599.0,Liam Nielsen
10803,2025-09-30,C078,Customer 078,Denmark,Retail,SMB,CRM Suite,CRM,3,399,0.2,957.6,Freja Larsen
10804,2026-06-10,C063,Customer 063,United Kingdom,Healthcare,SMB,Analytics Pro,Analytics,3,499,0.05,1422.15,Oliver Pedersen
10805,2025-06-08,C073,Customer 073,Denmark,Manufacturing,Enterprise,Business Intelligence,Analytics,1,699,0.15,594.15,Oliver Pedersen
10806,2025-06-01,C019,Customer 019,Finland,Professional Services,Mid-Market,Marketing Automation,Marketing,3,599,0.1,1617.3,Clara Madsen
10807,2025-07-07,C047,Customer 047,Norway,Retail,SMB,Marketing Automation,Marketing,4,599,0.0,2396.0,Emma Jensen
10808,2025-04-08,C014,Customer 014,Sweden,Professional Services,SMB,CRM Suite,CRM,1,399,0.0,399.0,Sofia Hansen
10809,2025-05-11,C038,Customer 038,Denmark,Financial Services,SMB,Marketing Automation,Marketing,2,599,0.0,1198.0,Noah Andersen
10810,2025-06-20,C053,Customer 053,Belgium,Healthcare,SMB,CRM Suite,CRM,3,399,0.0,1197.0,Lucas Thomsen
10811,2025-07-02,C061,Customer 061,Norway,Manufacturing,SMB,Data Platform,Data,2,799,0.0,1598.0,Emma Jensen
10812,2025-12-30,C036,Customer 036,United Kingdom,Retail,SMB,Analytics Basic,Analytics,2,249,0.0,498.0,Liam Nielsen
10813,2025-02-08,C040,Customer 040,Finland,Retail,Mid-Market,Business Intelligence,Analytics,3,699,0.05,1992.15,Freja Larsen
10814,2026-06-11,C081,Customer 081,United Kingdom,Professional Services,SMB,Customer Support,Customer Experience,5,299,0.1,1345.5,Emma Jensen
10815,2026-05-12,C030,Customer 030,Denmark,Financial Services,SMB,Analytics Basic,Analytics,4,249,0.0,996.0,Noah Andersen
10816,2026-05-31,C009,Customer 009,Germany,Technology,Enterprise,Business Intelligence,Analytics,3,699,0.0,2097.0,Noah Andersen
10817,2025-12-15,C064,Customer 064,Norway,Professional Services,Mid-Market,CRM Suite,CRM,4,399,0.1,1436.4,Oliver Pedersen
10818,2026-02-01,C033,Customer 033,Denmark,Retail,Mid-Market,Business Intelligence,Analytics,2,699,0.0,1398.0,Liam Nielsen
10819,2025-06-10,C052,Customer 052,United Kingdom,Manufacturing,Mid-Market,Data Platform,Data,3,799,0.0,2397.0,Emma Jensen
10820,2025-01-16,C089,Customer 089,United Kingdom,Financial Services,Mid-Market,CRM Suite,CRM,2,399,0.0,798.0,Sofia Hansen
10821,2026-05-08,C014,Customer 014,Sweden,Professional Services,SMB,Analytics Basic,Analytics,1,249,0.15,211.65,Emma Jensen
10822,2026-03-02,C075,Customer 075,Netherlands,Healthcare,Mid-Market,Analytics Pro,Analytics,4,499,0.1,1796.4,Oliver Pedersen
10823,2025-04-18,C053,Customer 053,Belgium,Healthcare,SMB,Analytics Pro,Analytics,3,499,0.05,1422.15,Clara Madsen
10824,2026-03-26,C099,Customer 099,Denmark,Retail,Mid-Market,Workflow Automation,Automation,2,449,0.1,808.2,Noah Andersen
10825,2025-11-07,C059,Customer 059,Denmark,Professional Services,Mid-Market,Workflow Automation,Automation,5,449,0.05,2132.75,Liam Nielsen
10826,2025-06-19,C078,Customer 078,Denmark,Retail,SMB,Business Intelligence,Analytics,1,699,0.1,629.1,Liam Nielsen
10827,2026-06-30,C094,Customer 094,Germany,Manufacturing,Mid-Market,Analytics Pro,Analytics,2,499,0.1,898.2,Sofia Hansen
10828,2026-02-18,C041,Customer 041,Denmark,Healthcare,SMB,CRM Suite,CRM,1,399,0.1,359.1,Liam Nielsen
10829,2025-09-08,C068,Customer 068,United Kingdom,Technology,SMB,Marketing Automation,Marketing,4,599,0.0,2396.0,Oliver Pedersen
10830,2025-05-21,C068,Customer 068,United Kingdom,Technology,SMB,CRM Suite,CRM,4,399,0.0,1596.0,Oliver Pedersen
10831,2025-10-01,C092,Customer 092,Netherlands,Technology,SMB,Marketing Automation,Marketing,2,599,0.05,1138.1,Oliver Pedersen
10832,2026-02-20,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,Analytics Basic,Analytics,3,249,0.15,634.95,Liam Nielsen
10833,2025-02-08,C002,Customer 002,Belgium,Healthcare,SMB,Customer Support,Customer Experience,2,299,0.05,568.1,Liam Nielsen
10834,2025-01-29,C086,Customer 086,Norway,Professional Services,Mid-Market,Marketing Automation,Marketing,4,599,0.1,2156.4,Oliver Pedersen
10835,2026-04-22,C041,Customer 041,Denmark,Healthcare,SMB,Analytics Pro,Analytics,2,499,0.2,798.4,Liam Nielsen
10836,2025-11-14,C055,Customer 055,Germany,Professional Services,Mid-Market,CRM Suite,CRM,2,399,0.0,798.0,Lucas Thomsen
10837,2025-09-02,C016,Customer 016,Sweden,Manufacturing,Mid-Market,Analytics Basic,Analytics,5,249,0.1,1120.5,Liam Nielsen
10838,2025-09-29,C093,Customer 093,United Kingdom,Healthcare,Enterprise,Analytics Pro,Analytics,2,499,0.1,898.2,Lucas Thomsen
10839,2026-03-16,C062,Customer 062,Sweden,Healthcare,Mid-Market,Analytics Basic,Analytics,1,249,0.2,199.2,Noah Andersen
10840,2025-08-27,C048,Customer 048,Germany,Professional Services,Enterprise,Customer Support,Customer Experience,3,299,0.2,717.6,Emma Jensen
10841,2026-01-12,C030,Customer 030,Denmark,Financial Services,SMB,Data Platform,Data,10,799,0.1,7191.0,Freja Larsen
10842,2025-09-23,C012,Customer 012,Belgium,Financial Services,SMB,CRM Suite,CRM,2,399,0.0,798.0,Lucas Thomsen
10843,2025-12-25,C035,Customer 035,Belgium,Retail,SMB,Business Intelligence,Analytics,1,699,0.1,629.1,Lucas Thomsen
10844,2025-12-06,C011,Customer 011,Denmark,Technology,Mid-Market,CRM Suite,CRM,2,399,0.0,798.0,Liam Nielsen
10845,2026-01-24,C064,Customer 064,Norway,Professional Services,Mid-Market,Workflow Automation,Automation,3,449,0.1,1212.3,Freja Larsen
10846,2025-01-03,C050,Customer 050,Sweden,Retail,Mid-Market,Customer Support,Customer Experience,1,299,0.15,254.15,Clara Madsen
10847,2026-03-05,C085,Customer 085,Norway,Manufacturing,Mid-Market,CRM Suite,CRM,3,399,0.05,1137.15,Freja Larsen
10848,2025-05-22,C021,Customer 021,Germany,Technology,SMB,Workflow Automation,Automation,10,449,0.1,4041.0,Noah Andersen
10849,2026-01-11,C069,Customer 069,Denmark,Retail,Mid-Market,Business Intelligence,Analytics,2,699,0.05,1328.1,Lucas Thomsen
10850,2025-11-20,C048,Customer 048,Germany,Professional Services,Enterprise,Marketing Automation,Marketing,2,599,0.05,1138.1,Liam Nielsen
10851,2025-05-26,C020,Customer 020,Sweden,Retail,Enterprise,Analytics Basic,Analytics,2,249,0.0,498.0,Oliver Pedersen
10852,2025-10-20,C067,Customer 067,Denmark,Retail,SMB,Business Intelligence,Analytics,1,699,0.1,629.1,Freja Larsen
10853,2026-03-08,C044,Customer 044,United Kingdom,Financial Services,Mid-Market,Analytics Pro,Analytics,5,499,0.15,2120.75,Liam Nielsen
10854,2026-02-03,C033,Customer 033,Denmark,Retail,Mid-Market,Customer Support,Customer Experience,2,299,0.15,508.3,Sofia Hansen
10855,2025-12-10,C073,Customer 073,Denmark,Manufacturing,Enterprise,Marketing Automation,Marketing,2,599,0.0,1198.0,Clara Madsen
10856,2025-05-20,C061,Customer 061,Norway,Manufacturing,SMB,Analytics Pro,Analytics,3,499,0.15,1272.45,Oliver Pedersen
10857,2025-07-06,C009,Customer 009,Germany,Technology,Enterprise,Analytics Pro,Analytics,2,499,0.1,898.2,Sofia Hansen
10858,2025-03-02,C068,Customer 068,United Kingdom,Technology,SMB,Customer Support,Customer Experience,3,299,0.0,897.0,Sofia Hansen
10859,2026-01-15,C035,Customer 035,Belgium,Retail,SMB,Marketing Automation,Marketing,1,599,0.0,599.0,Freja Larsen
10860,2026-03-16,C081,Customer 081,United Kingdom,Professional Services,SMB,Data Platform,Data,4,799,0.0,3196.0,Sofia Hansen
10861,2025-11-15,C098,Customer 098,Finland,Retail,Mid-Market,Analytics Pro,Analytics,5,499,0.15,2120.75,Noah Andersen
10862,2025-10-29,C088,Customer 088,Germany,Financial Services,Mid-Market,Analytics Pro,Analytics,3,499,0.1,1347.3,Noah Andersen
10863,2025-12-10,C096,Customer 096,Germany,Professional Services,Mid-Market,Marketing Automation,Marketing,10,599,0.1,5391.0,Freja Larsen
10864,2025-01-11,C065,Customer 065,Sweden,Manufacturing,Mid-Market,CRM Suite,CRM,1,399,0.0,399.0,Liam Nielsen
10865,2025-03-03,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,Analytics Pro,Analytics,2,499,0.1,898.2,Emma Jensen
10866,2025-08-14,C045,Customer 045,Sweden,Professional Services,Mid-Market,Analytics Basic,Analytics,3,249,0.0,747.0,Liam Nielsen
10867,2025-06-02,C087,Customer 087,Netherlands,Healthcare,Mid-Market,Marketing Automation,Marketing,3,599,0.05,1707.15,Liam Nielsen
10868,2025-11-06,C047,Customer 047,Norway,Retail,SMB,Analytics Pro,Analytics,2,499,0.1,898.2,Liam Nielsen
10869,2025-08-31,C040,Customer 040,Finland,Retail,Mid-Market,Customer Support,Customer Experience,2,299,0.0,598.0,Liam Nielsen
10870,2026-05-08,C076,Customer 076,Netherlands,Professional Services,Mid-Market,Business Intelligence,Analytics,1,699,0.1,629.1,Oliver Pedersen
10871,2026-01-01,C054,Customer 054,United Kingdom,Financial Services,SMB,Analytics Basic,Analytics,2,249,0.0,498.0,Emma Jensen
10872,2025-11-26,C076,Customer 076,Netherlands,Professional Services,Mid-Market,Workflow Automation,Automation,1,449,0.1,404.1,Oliver Pedersen
10873,2025-04-17,C046,Customer 046,Netherlands,Financial Services,Mid-Market,Workflow Automation,Automation,4,449,0.05,1706.2,Sofia Hansen
10874,2025-08-14,C047,Customer 047,Norway,Retail,SMB,Business Intelligence,Analytics,1,699,0.05,664.05,Clara Madsen
10875,2025-08-06,C015,Customer 015,Sweden,Healthcare,SMB,Workflow Automation,Automation,1,449,0.0,449.0,Liam Nielsen
10876,2026-05-21,C019,Customer 019,Finland,Professional Services,Mid-Market,Business Intelligence,Analytics,3,699,0.0,2097.0,Clara Madsen
10877,2025-09-16,C026,Customer 026,United Kingdom,Healthcare,SMB,Analytics Pro,Analytics,3,499,0.15,1272.45,Noah Andersen
10878,2026-06-01,C052,Customer 052,United Kingdom,Manufacturing,Mid-Market,Analytics Basic,Analytics,5,249,0.0,1245.0,Freja Larsen
10879,2025-02-23,C093,Customer 093,United Kingdom,Healthcare,Enterprise,Analytics Basic,Analytics,3,249,0.1,672.3,Freja Larsen
10880,2025-02-16,C022,Customer 022,Denmark,Professional Services,SMB,CRM Suite,CRM,2,399,0.2,638.4,Oliver Pedersen
10881,2026-06-05,C021,Customer 021,Germany,Technology,SMB,Business Intelligence,Analytics,4,699,0.0,2796.0,Oliver Pedersen
10882,2025-04-09,C051,Customer 051,Belgium,Financial Services,Enterprise,Analytics Basic,Analytics,3,249,0.0,747.0,Noah Andersen
10883,2025-01-20,C038,Customer 038,Denmark,Financial Services,SMB,CRM Suite,CRM,1,399,0.1,359.1,Liam Nielsen
10884,2026-05-05,C020,Customer 020,Sweden,Retail,Enterprise,Marketing Automation,Marketing,3,599,0.2,1437.6,Clara Madsen
10885,2026-02-23,C029,Customer 029,Germany,Professional Services,Mid-Market,CRM Suite,CRM,5,399,0.15,1695.75,Lucas Thomsen
10886,2025-03-03,C051,Customer 051,Belgium,Financial Services,Enterprise,Customer Support,Customer Experience,2,299,0.05,568.1,Clara Madsen
10887,2025-05-25,C004,Customer 004,Germany,Healthcare,Mid-Market,Data Platform,Data,2,799,0.1,1438.2,Emma Jensen
10888,2025-08-04,C055,Customer 055,Germany,Professional Services,Mid-Market,Analytics Pro,Analytics,1,499,0.0,499.0,Sofia Hansen
10889,2025-01-03,C071,Customer 071,United Kingdom,Financial Services,SMB,Marketing Automation,Marketing,1,599,0.2,479.2,Freja Larsen
10890,2025-06-09,C092,Customer 092,Netherlands,Technology,SMB,Data Platform,Data,2,799,0.2,1278.4,Sofia Hansen
10891,2025-04-30,C028,Customer 028,Germany,Professional Services,Mid-Market,Data Platform,Data,3,799,0.0,2397.0,Emma Jensen
10892,2025-03-30,C004,Customer 004,Germany,Healthcare,Mid-Market,Marketing Automation,Marketing,1,599,0.0,599.0,Oliver Pedersen
10893,2025-11-25,C022,Customer 022,Denmark,Professional Services,SMB,Customer Support,Customer Experience,5,299,0.0,1495.0,Clara Madsen
10894,2025-12-23,C076,Customer 076,Netherlands,Professional Services,Mid-Market,CRM Suite,CRM,4,399,0.0,1596.0,Freja Larsen
10895,2025-09-24,C045,Customer 045,Sweden,Professional Services,Mid-Market,Analytics Pro,Analytics,3,499,0.1,1347.3,Sofia Hansen
10896,2025-11-19,C067,Customer 067,Denmark,Retail,SMB,CRM Suite,CRM,4,399,0.05,1516.2,Lucas Thomsen
10897,2026-06-25,C086,Customer 086,Norway,Professional Services,Mid-Market,Analytics Basic,Analytics,1,249,0.0,249.0,Oliver Pedersen
10898,2025-07-14,C066,Customer 066,Germany,Financial Services,SMB,CRM Suite,CRM,2,399,0.0,798.0,Emma Jensen
10899,2025-11-28,C088,Customer 088,Germany,Financial Services,Mid-Market,Workflow Automation,Automation,3,449,0.2,1077.6,Lucas Thomsen
10900,2025-06-19,C034,Customer 034,Belgium,Professional Services,SMB,Marketing Automation,Marketing,4,599,0.1,2156.4,Sofia Hansen
10901,2026-06-05,C091,Customer 091,Denmark,Professional Services,SMB,Analytics Pro,Analytics,4,499,0.05,1896.2,Lucas Thomsen
10902,2026-04-08,C055,Customer 055,Germany,Professional Services,Mid-Market,CRM Suite,CRM,2,399,0.0,798.0,Clara Madsen
10903,2025-02-09,C001,Customer 001,Norway,Retail,SMB,Analytics Pro,Analytics,5,499,0.2,1996.0,Liam Nielsen
10904,2026-06-21,C072,Customer 072,Sweden,Retail,SMB,Analytics Pro,Analytics,1,499,0.1,449.1,Lucas Thomsen
10905,2025-09-18,C087,Customer 087,Netherlands,Healthcare,Mid-Market,Analytics Basic,Analytics,5,249,0.0,1245.0,Oliver Pedersen
10906,2026-01-30,C038,Customer 038,Denmark,Financial Services,SMB,Analytics Basic,Analytics,10,249,0.0,2490.0,Emma Jensen
10907,2025-08-14,C006,Customer 006,Denmark,Technology,SMB,Marketing Automation,Marketing,1,599,0.0,599.0,Sofia Hansen
10908,2025-05-04,C086,Customer 086,Norway,Professional Services,Mid-Market,Customer Support,Customer Experience,4,299,0.0,1196.0,Clara Madsen
10909,2025-02-07,C025,Customer 025,Finland,Healthcare,SMB,Workflow Automation,Automation,1,449,0.05,426.55,Liam Nielsen
10910,2025-11-24,C082,Customer 082,Germany,Manufacturing,SMB,Data Platform,Data,2,799,0.15,1358.3,Liam Nielsen
10911,2025-09-08,C017,Customer 017,Norway,Manufacturing,SMB,Analytics Pro,Analytics,3,499,0.05,1422.15,Emma Jensen
10912,2025-06-25,C061,Customer 061,Norway,Manufacturing,SMB,Customer Support,Customer Experience,3,299,0.1,807.3,Noah Andersen
10913,2026-03-30,C012,Customer 012,Belgium,Financial Services,SMB,Data Platform,Data,5,799,0.05,3795.25,Clara Madsen
10914,2025-02-06,C006,Customer 006,Denmark,Technology,SMB,Data Platform,Data,3,799,0.1,2157.3,Clara Madsen
10915,2025-11-12,C090,Customer 090,Finland,Retail,Mid-Market,Workflow Automation,Automation,2,449,0.1,808.2,Freja Larsen
10916,2025-04-24,C027,Customer 027,Sweden,Healthcare,SMB,Marketing Automation,Marketing,4,599,0.0,2396.0,Emma Jensen
10917,2025-02-09,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,Data Platform,Data,10,799,0.05,7590.5,Liam Nielsen
10918,2025-10-28,C083,Customer 083,Norway,Technology,SMB,Workflow Automation,Automation,1,449,0.1,404.1,Liam Nielsen
10919,2025-08-12,C065,Customer 065,Sweden,Manufacturing,Mid-Market,Data Platform,Data,10,799,0.0,7990.0,Lucas Thomsen
10920,2025-11-14,C057,Customer 057,Denmark,Healthcare,SMB,Analytics Pro,Analytics,1,499,0.05,474.05,Emma Jensen
10921,2025-12-15,C093,Customer 093,United Kingdom,Healthcare,Enterprise,Analytics Pro,Analytics,4,499,0.05,1896.2,Noah Andersen
10922,2025-04-25,C099,Customer 099,Denmark,Retail,Mid-Market,Business Intelligence,Analytics,2,699,0.2,1118.4,Freja Larsen
10923,2025-11-19,C040,Customer 040,Finland,Retail,Mid-Market,Customer Support,Customer Experience,1,299,0.05,284.05,Sofia Hansen
10924,2025-02-09,C014,Customer 014,Sweden,Professional Services,SMB,CRM Suite,CRM,2,399,0.1,718.2,Emma Jensen
10925,2025-02-09,C035,Customer 035,Belgium,Retail,SMB,Workflow Automation,Automation,3,449,0.05,1279.65,Freja Larsen
10926,2025-10-16,C048,Customer 048,Germany,Professional Services,Enterprise,Analytics Basic,Analytics,2,249,0.1,448.2,Clara Madsen
10927,2025-09-19,C084,Customer 084,Denmark,Healthcare,Enterprise,Workflow Automation,Automation,1,449,0.05,426.55,Freja Larsen
10928,2025-08-04,C056,Customer 056,Belgium,Retail,SMB,CRM Suite,CRM,3,399,0.15,1017.45,Lucas Thomsen
10929,2025-05-27,C049,Customer 049,Germany,Technology,Enterprise,Customer Support,Customer Experience,5,299,0.05,1420.25,Oliver Pedersen
10930,2025-12-02,C013,Customer 013,United Kingdom,Financial Services,SMB,Analytics Basic,Analytics,2,249,0.1,448.2,Liam Nielsen
10931,2025-06-17,C061,Customer 061,Norway,Manufacturing,SMB,CRM Suite,CRM,1,399,0.1,359.1,Lucas Thomsen
10932,2025-04-02,C049,Customer 049,Germany,Technology,Enterprise,Business Intelligence,Analytics,2,699,0.05,1328.1,Sofia Hansen
10933,2025-12-19,C046,Customer 046,Netherlands,Financial Services,Mid-Market,Analytics Basic,Analytics,1,249,0.0,249.0,Emma Jensen
10934,2025-12-29,C062,Customer 062,Sweden,Healthcare,Mid-Market,Analytics Pro,Analytics,4,499,0.0,1996.0,Lucas Thomsen
10935,2025-12-11,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,CRM Suite,CRM,4,399,0.0,1596.0,Liam Nielsen
10936,2025-06-19,C043,Customer 043,Denmark,Retail,Mid-Market,Workflow Automation,Automation,3,449,0.15,1144.95,Oliver Pedersen
10937,2025-12-22,C020,Customer 020,Sweden,Retail,Enterprise,Analytics Basic,Analytics,2,249,0.0,498.0,Lucas Thomsen
10938,2025-07-10,C097,Customer 097,Germany,Financial Services,Mid-Market,Business Intelligence,Analytics,4,699,0.0,2796.0,Oliver Pedersen
10939,2026-02-26,C090,Customer 090,Finland,Retail,Mid-Market,Workflow Automation,Automation,3,449,0.1,1212.3,Lucas Thomsen
10940,2025-01-07,C039,Customer 039,Netherlands,Professional Services,SMB,Data Platform,Data,4,799,0.0,3196.0,Liam Nielsen
10941,2025-05-13,C085,Customer 085,Norway,Manufacturing,Mid-Market,Analytics Basic,Analytics,3,249,0.05,709.65,Noah Andersen
10942,2025-01-31,C049,Customer 049,Germany,Technology,Enterprise,Analytics Basic,Analytics,4,249,0.0,996.0,Freja Larsen
10943,2026-06-19,C064,Customer 064,Norway,Professional Services,Mid-Market,Business Intelligence,Analytics,3,699,0.2,1677.6,Emma Jensen
10944,2026-03-02,C062,Customer 062,Sweden,Healthcare,Mid-Market,Data Platform,Data,2,799,0.15,1358.3,Emma Jensen
10945,2026-01-29,C054,Customer 054,United Kingdom,Financial Services,SMB,CRM Suite,CRM,10,399,0.15,3391.5,Emma Jensen
10946,2025-12-29,C009,Customer 009,Germany,Technology,Enterprise,Marketing Automation,Marketing,3,599,0.05,1707.15,Liam Nielsen
10947,2026-03-13,C088,Customer 088,Germany,Financial Services,Mid-Market,CRM Suite,CRM,3,399,0.1,1077.3,Clara Madsen
10948,2025-03-23,C037,Customer 037,Norway,Retail,SMB,Data Platform,Data,1,799,0.0,799.0,Noah Andersen
10949,2025-12-22,C049,Customer 049,Germany,Technology,Enterprise,Customer Support,Customer Experience,3,299,0.0,897.0,Sofia Hansen
10950,2025-09-15,C041,Customer 041,Denmark,Healthcare,SMB,Workflow Automation,Automation,3,449,0.0,1347.0,Oliver Pedersen
10951,2026-06-08,C017,Customer 017,Norway,Manufacturing,SMB,Business Intelligence,Analytics,1,699,0.05,664.05,Liam Nielsen
10952,2025-10-22,C088,Customer 088,Germany,Financial Services,Mid-Market,CRM Suite,CRM,1,399,0.05,379.05,Clara Madsen
10953,2025-08-12,C021,Customer 021,Germany,Technology,SMB,Analytics Basic,Analytics,3,249,0.05,709.65,Sofia Hansen
